"paper_id","run_at","success","error","elapsed_ms","download_ms","llm_ms","column_ms","n_files","n_data_files","n_agg_dirs","n_raw","n_nonraw","n_columns","n_src_files"
"0956797616681296",NA,"FALSE","no_links: paper 0956797616681296 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616682026",NA,"FALSE","no_links: paper 0956797616682026 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616682027",NA,"FALSE","no_links: paper 0956797616682027 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616682029",NA,"FALSE","no_links: paper 0956797616682029 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616682464",NA,"FALSE","no_links: paper 0956797616682464 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616682946",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616682946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616683015",NA,"FALSE","no_links: paper 0956797616683015 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616684001",NA,"FALSE","no_links: paper 0956797616684001 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616684681",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616684681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616684682",NA,"TRUE",NA,111431,98045,7161,6120,18,5,0,0,5,33,"5"
"0956797616685769",NA,"FALSE","no_links: paper 0956797616685769 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616685770",NA,"TRUE",NA,342042,264233,54912,22759,185,116,1,77,39,1862,"114"
"0956797616685771",NA,"TRUE",NA,32518,9329,3766,19236,7,5,0,0,5,202,"5"
"0956797616685869",NA,"TRUE",NA,11974,3267,1692,6936,1,1,0,0,1,16,"1"
"0956797616685870",NA,"FALSE","no_links: paper 0956797616685870 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616685871",NA,"FALSE","no_links: paper 0956797616685871 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616686218",NA,"TRUE",NA,131431,101875,10327,18999,21,10,0,0,10,698,"9"
"0956797616686855",NA,"FALSE","no_links: paper 0956797616686855 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616686862",NA,"FALSE","no_links: paper 0956797616686862 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616687015",NA,"TRUE",NA,19144,6148,12796,4,16,1,0,0,1,0,"0"
"0956797616687124",NA,"TRUE",NA,18216,10422,5097,2542,6,5,0,0,5,60,"5"
"0956797616687364",NA,"FALSE","no_links: paper 0956797616687364 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616687729",NA,"TRUE",NA,12223,5513,6373,115,3,3,0,0,3,143,"3"
"0956797616687730",NA,"FALSE","no_links: paper 0956797616687730 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616687812",NA,"FALSE","no_links: paper 0956797616687812 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616688118",NA,"FALSE","no_links: paper 0956797616688118 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616688885",NA,"FALSE","no_links: paper 0956797616688885 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616689079",NA,"FALSE","no_links: paper 0956797616689079 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616689092",NA,"TRUE",NA,21352,16557,1977,2633,8,3,0,0,3,16,"3"
"0956797616689248",NA,"FALSE","no_links: paper 0956797616689248 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616689369",NA,"TRUE",NA,23129,19731,3162,8,81,80,1,0,80,0,"0"
"0956797617690277",NA,"TRUE",NA,2395494,2377152,15928,2273,1056,3,10,2,1,36,"3"
"0956797617690343",NA,"FALSE","no_links: paper 0956797617690343 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617691361",NA,"TRUE",NA,8748,5945,2549,2,1,0,0,0,0,0,"0"
"0956797617691547",NA,"FALSE","no_links: paper 0956797617691547 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617691548",NA,"TRUE",NA,20423,13862,4865,1532,4,1,0,0,1,15,"1"
"0956797617692041",NA,"TRUE",NA,101960,55640,22802,23376,26,11,0,0,11,154,"11"
"0956797617692107",NA,"TRUE",NA,154981,59686,3463,91568,1623,1622,1,1622,0,22720,"1622"
"0956797617692108",NA,"FALSE","no_links: paper 0956797617692108 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617692524",NA,"FALSE","no_links: paper 0956797617692524 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617693004",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617693004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617693005",NA,"FALSE","no_links: paper 0956797617693005 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617694863",NA,"FALSE","no_links: paper 0956797617694863 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617694865",NA,"TRUE",NA,8096,5025,2777,4,1,0,0,0,0,0,"0"
"0956797617694866",NA,"FALSE","no_links: paper 0956797617694866 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617694868",NA,"TRUE",NA,98214,69155,14318,14649,32,19,0,0,19,671,"19"
"0956797617695073",NA,"FALSE","no_links: paper 0956797617695073 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617695099",NA,"TRUE",NA,153687,131666,16167,5614,17,4,0,3,1,38,"4"
"0956797617695100",NA,"FALSE","no_links: paper 0956797617695100 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617696311",NA,"FALSE","no_links: paper 0956797617696311 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617696312",NA,"FALSE","no_links: paper 0956797617696312 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617696456",NA,"TRUE",NA,116598,81000,10529,24864,29,9,0,0,9,763,"9"
"0956797617697444",NA,"FALSE","no_links: paper 0956797617697444 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617697445",NA,"FALSE","no_links: paper 0956797617697445 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617697667",NA,"FALSE","no_links: paper 0956797617697667 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617697693",NA,"FALSE","no_links: paper 0956797617697693 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617697700",NA,"FALSE","no_links: paper 0956797617697700 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617697739",NA,"TRUE",NA,14574,9535,4898,4,13,0,0,0,0,0,"0"
"0956797617697952",NA,"FALSE","no_links: paper 0956797617697952 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617698133",NA,"TRUE",NA,37822,31281,6156,46,11,5,0,0,5,81,"5"
"0956797617698138",NA,"TRUE",NA,11551,9320,2062,3,3,0,0,0,0,0,"0"
"0956797617698139",NA,"FALSE","no_links: paper 0956797617698139 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617698226",NA,"TRUE",NA,329861,287299,39279,3160,134,80,1,20,60,374,"44"
"0956797617698527",NA,"FALSE","no_links: paper 0956797617698527 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617698528",NA,"FALSE","no_links: paper 0956797617698528 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617699167",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617699167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617699837",NA,"TRUE",NA,23396,18714,4348,4,7,0,0,0,0,0,"0"
"0956797617699838",NA,"TRUE",NA,202097,171671,24963,5168,51,10,0,0,10,70,"4"
"0956797617699848",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617699848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617700497",NA,"FALSE","no_links: paper 0956797617700497 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617700498",NA,"TRUE",NA,8249,6235,1778,3,1,0,0,0,0,0,"0"
"0956797617700622",NA,"TRUE",NA,44112,29489,12965,1353,10,2,0,0,2,72,"2"
"0956797617701186",NA,"FALSE","no_links: paper 0956797617701186 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617701749",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617701749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617702003",NA,"FALSE","no_links: paper 0956797617702003 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617702014",NA,"FALSE","no_links: paper 0956797617702014 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617702502",NA,"FALSE","no_links: paper 0956797617702502 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617702698",NA,"FALSE","no_links: paper 0956797617702698 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617703667",NA,"TRUE",NA,38668,13581,8972,15930,10,8,0,8,0,118,"8"
"0956797617704015",NA,"FALSE","no_links: paper 0956797617704015 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617705386",NA,"TRUE",NA,195967,94584,54794,46283,125,23,0,0,23,1479,"22"
"0956797617705399",NA,"TRUE",NA,111235,69526,11051,30455,15,7,0,0,7,333,"7"
"0956797617706082",NA,"FALSE","no_links: paper 0956797617706082 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617706086",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617706086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617706161",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617706161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617706393",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617706393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617706394",NA,"TRUE",NA,26344,20042,5922,99,6,5,0,0,5,84,"5"
"0956797617706706",NA,"TRUE",NA,262628,173749,62036,26666,63,11,0,0,11,194,"11"
"0956797617707318",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617707318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617707319",NA,"TRUE",NA,53046,40328,9386,3155,16,4,0,2,2,100,"4"
"0956797617708234",NA,"TRUE",NA,19256,15373,3487,154,5,2,0,0,2,2,"2"
"0956797617708288",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797617708288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617708634",NA,"FALSE","no_links: paper 0956797617708634 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797617709592",NA,"TRUE",NA,45005,27149,8575,9041,8,4,0,0,4,70,"4"
